timestamp,station_name,input_count,output_count,current_in_line_passengers,line_number,crowed_time_rate,is_crowed_station,is_weekend,is_holiday
2024-01-01 13:18:00,Dowlat,12,17,37,Line4,1,True,1,1
2024-01-01 13:24:00,Shemiran,9,4,42,Line4,1,False,1,1
2024-01-01 13:30:00,Booali,0,42,0,Line4,1,False,1,1
2024-01-01 13:30:00,Tajrish,26,0,26,Line1,1,True,1,1
2024-01-01 13:36:00,Shariati,11,11,26,Line1,1,False,1,1
2024-01-01 13:42:00,Beheshti,6,19,13,Line1,1,False,1,1
2024-01-01 13:48:00,Dowlat,11,12,12,Line1,1,True,1,1
2024-01-01 13:54:00,Mohamadieh,10,12,10,Line1,1,True,1,1
2024-01-01 14:00:00,Kahrizak,0,10,0,Line1,1,False,1,1
2024-01-01 13:30:00,Sanat,33,0,33,Line2,1,False,1,1
2024-01-01 13:36:00,Valiasr,11,21,23,Line2,1,True,1,1
2024-01-01 13:42:00,Theather,10,15,18,Line2,1,True,1,1
2024-01-01 13:48:00,Mohamadieh,12,17,13,Line2,1,True,1,1
2024-01-01 13:54:00,Heravi,12,6,19,Line2,1,False,1,1
2024-01-01 14:00:00,Basij,0,19,0,Line2,1,False,1,1
2024-01-01 13:30:00,Sattari,36,0,36,Line3,1,False,1,1
2024-01-01 13:36:00,Valiasr,10,18,28,Line3,1,True,1,1
2024-01-01 13:42:00,Jahad,17,5,40,Line3,1,False,1,1
2024-01-01 13:48:00,Beheshti,12,16,36,Line3,1,False,1,1
2024-01-01 13:54:00,Heravi,11,10,37,Line3,1,False,1,1
2024-01-01 14:00:00,Ghaem,0,37,0,Line3,1,False,1,1
2024-01-01 13:30:00,Azadi,40,0,40,Line4,1,False,1,1
2024-01-01 13:36:00,Theather,18,15,43,Line4,1,True,1,1
2024-01-01 13:42:00,ferdowsi,8,16,35,Line4,1,False,1,1
2024-01-01 13:48:00,Dowlat,17,12,40,Line4,1,True,1,1
2024-01-01 13:54:00,Shemiran,9,7,42,Line4,1,False,1,1
2024-01-01 14:00:00,Booali,0,42,0,Line4,1,False,1,1
2024-01-01 14:00:00,Tajrish,35,0,35,Line1,1,True,1,1
2024-01-01 14:06:00,Shariati,10,6,39,Line1,1,False,1,1
2024-01-01 14:12:00,Beheshti,14,16,37,Line1,1,False,1,1
2024-01-01 14:18:00,Dowlat,14,13,38,Line1,1,True,1,1
2024-01-01 14:24:00,Mohamadieh,8,16,30,Line1,1,True,1,1
2024-01-01 14:30:00,Kahrizak,0,30,0,Line1,1,False,1,1
2024-01-01 14:00:00,Sanat,18,0,18,Line2,1,False,1,1
2024-01-01 14:06:00,Valiasr,14,16,16,Line2,1,True,1,1
2024-01-01 14:12:00,Theather,7,16,7,Line2,1,True,1,1
2024-01-01 14:18:00,Mohamadieh,8,7,8,Line2,1,True,1,1
2024-01-01 14:24:00,Heravi,5,8,5,Line2,1,False,1,1
2024-01-01 14:30:00,Basij,0,5,0,Line2,1,False,1,1
2024-01-01 14:00:00,Sattari,32,0,32,Line3,1,False,1,1
2024-01-01 14:06:00,Valiasr,9,19,22,Line3,1,True,1,1
2024-01-01 14:12:00,Jahad,13,13,22,Line3,1,False,1,1
2024-01-01 14:18:00,Beheshti,12,20,14,Line3,1,False,1,1
2024-01-01 14:24:00,Heravi,13,14,13,Line3,1,False,1,1
2024-01-01 14:30:00,Ghaem,0,13,0,Line3,1,False,1,1
2024-01-01 14:00:00,Azadi,41,0,41,Line4,1,False,1,1
2024-01-01 14:06:00,Theather,10,9,42,Line4,1,True,1,1
2024-01-01 14:12:00,ferdowsi,6,13,35,Line4,1,False,1,1
2024-01-01 14:18:00,Dowlat,8,13,30,Line4,1,True,1,1
2024-01-01 14:24:00,Shemiran,7,8,29,Line4,1,False,1,1
2024-01-01 14:30:00,Booali,0,29,0,Line4,1,False,1,1
2024-01-01 14:30:00,Tajrish,24,0,24,Line1,1,True,1,1
2024-01-01 14:36:00,Shariati,18,7,35,Line1,1,False,1,1
2024-01-01 14:42:00,Beheshti,10,14,31,Line1,1,False,1,1
2024-01-01 14:48:00,Dowlat,10,22,19,Line1,1,True,1,1
2024-01-01 14:54:00,Mohamadieh,9,19,9,Line1,1,True,1,1
2024-01-01 15:00:00,Kahrizak,0,9,0,Line1,1,False,1,1
2024-01-01 14:30:00,Sanat,35,0,35,Line2,1,False,1,1
2024-01-01 14:36:00,Valiasr,10,19,26,Line2,1,True,1,1
2024-01-01 14:42:00,Theather,9,12,23,Line2,1,True,1,1
2024-01-01 14:48:00,Mohamadieh,8,21,10,Line2,1,True,1,1
2024-01-01 14:54:00,Heravi,11,7,14,Line2,1,False,1,1
2024-01-01 15:00:00,Basij,0,14,0,Line2,1,False,1,1
2024-01-01 14:30:00,Sattari,38,0,38,Line3,1,False,1,1
2024-01-01 14:36:00,Valiasr,9,20,27,Line3,1,True,1,1
2024-01-01 14:42:00,Jahad,12,9,30,Line3,1,False,1,1
2024-01-01 14:48:00,Beheshti,15,16,29,Line3,1,False,1,1
2024-01-01 14:54:00,Heravi,12,11,30,Line3,1,False,1,1
2024-01-01 15:00:00,Ghaem,0,30,0,Line3,1,False,1,1
2024-01-01 14:30:00,Azadi,34,0,34,Line4,1,False,1,1
2024-01-01 14:36:00,Theather,7,10,31,Line4,1,True,1,1
2024-01-01 14:42:00,ferdowsi,13,8,36,Line4,1,False,1,1
2024-01-01 14:48:00,Dowlat,8,17,27,Line4,1,True,1,1
2024-01-01 14:54:00,Shemiran,7,17,17,Line4,1,False,1,1
2024-01-01 15:00:00,Booali,0,17,0,Line4,1,False,1,1
2024-01-01 15:00:00,Tajrish,35,0,35,Line1,1,True,1,1
2024-01-01 15:06:00,Shariati,8,10,33,Line1,1,False,1,1
2024-01-01 15:12:00,Beheshti,13,20,26,Line1,1,False,1,1
2024-01-01 15:18:00,Dowlat,6,13,19,Line1,1,True,1,1
2024-01-01 15:24:00,Mohamadieh,13,19,13,Line1,1,True,1,1
2024-01-01 15:30:00,Kahrizak,0,13,0,Line1,1,False,1,1
2024-01-01 15:00:00,Sanat,31,0,31,Line2,1,False,1,1
2024-01-01 15:06:00,Valiasr,16,19,28,Line2,1,True,1,1
2024-01-01 15:12:00,Theather,14,21,21,Line2,1,True,1,1
2024-01-01 15:18:00,Mohamadieh,16,18,19,Line2,1,True,1,1
2024-01-01 15:24:00,Heravi,13,7,25,Line2,1,False,1,1
2024-01-01 15:30:00,Basij,0,25,0,Line2,1,False,1,1
2024-01-01 15:00:00,Sattari,41,0,41,Line3,1,False,1,1
2024-01-01 15:06:00,Valiasr,9,18,32,Line3,1,True,1,1
2024-01-01 15:12:00,Jahad,10,4,38,Line3,1,False,1,1
2024-01-01 15:18:00,Beheshti,13,20,31,Line3,1,False,1,1
2024-01-01 15:24:00,Heravi,21,10,42,Line3,1,False,1,1
2024-01-01 15:30:00,Ghaem,0,42,0,Line3,1,False,1,1
2024-01-01 15:00:00,Azadi,42,0,42,Line4,1,False,1,1
2024-01-01 15:06:00,Theather,10,20,32,Line4,1,True,1,1
2024-01-01 15:12:00,ferdowsi,9,12,29,Line4,1,False,1,1
2024-01-01 15:18:00,Dowlat,10,24,15,Line4,1,True,1,1
2024-01-01 15:24:00,Shemiran,9,13,11,Line4,1,False,1,1
2024-01-01 15:30:00,Booali,0,11,0,Line4,1,False,1,1
2024-01-01 15:30:00,Tajrish,42,0,42,Line1,1,True,1,1
2024-01-01 15:36:00,Shariati,11,6,47,Line1,1,False,1,1
2024-01-01 15:42:00,Beheshti,11,21,37,Line1,1,False,1,1
2024-01-01 15:48:00,Dowlat,8,8,37,Line1,1,True,1,1
2024-01-01 15:54:00,Mohamadieh,15,22,30,Line1,1,True,1,1
2024-01-01 16:00:00,Kahrizak,0,30,0,Line1,1.2,False,1,1
2024-01-01 15:30:00,Sanat,53,0,53,Line2,1,False,1,1
2024-01-01 15:36:00,Valiasr,17,18,52,Line2,1,True,1,1
2024-01-01 15:42:00,Theather,13,29,36,Line2,1,True,1,1
2024-01-01 15:48:00,Mohamadieh,16,8,44,Line2,1,True,1,1
2024-01-01 15:54:00,Heravi,14,7,51,Line2,1,False,1,1
2024-01-01 16:00:00,Basij,0,51,0,Line2,1.2,False,1,1
2024-01-01 15:30:00,Sattari,38,0,38,Line3,1,False,1,1
2024-01-01 15:36:00,Valiasr,12,10,40,Line3,1,True,1,1
2024-01-01 15:42:00,Jahad,20,10,50,Line3,1,False,1,1
2024-01-01 15:48:00,Beheshti,12,10,52,Line3,1,False,1,1
2024-01-01 15:54:00,Heravi,15,10,57,Line3,1,False,1,1
2024-01-01 16:00:00,Ghaem,0,57,0,Line3,1.2,False,1,1
2024-01-01 15:30:00,Azadi,43,0,43,Line4,1,False,1,1
2024-01-01 15:36:00,Theather,10,14,39,Line4,1,True,1,1
2024-01-01 15:42:00,ferdowsi,15,7,47,Line4,1,False,1,1
2024-01-01 15:48:00,Dowlat,16,9,54,Line4,1,True,1,1
2024-01-01 15:54:00,Shemiran,7,15,46,Line4,1,False,1,1
2024-01-01 16:00:00,Booali,0,46,0,Line4,1.2,False,1,1
2024-01-01 16:00:00,Tajrish,36,0,36,Line1,1.2,True,1,1
2024-01-01 16:06:00,Shariati,10,13,33,Line1,1.2,False,1,1
2024-01-01 16:12:00,Beheshti,19,10,42,Line1,1.2,False,1,1
2024-01-01 16:18:00,Dowlat,10,15,37,Line1,1.2,True,1,1
2024-01-01 16:24:00,Mohamadieh,8,18,27,Line1,1.2,True,1,1
2024-01-01 16:30:00,Kahrizak,0,27,0,Line1,1.2,False,1,1
2024-01-01 16:00:00,Sanat,36,0,36,Line2,1.2,False,1,1
2024-01-01 16:06:00,Valiasr,17,12,41,Line2,1.2,True,1,1
2024-01-01 16:12:00,Theather,14,20,35,Line2,1.2,True,1,1
2024-01-01 16:18:00,Mohamadieh,10,13,32,Line2,1.2,True,1,1
2024-01-01 16:24:00,Heravi,13,5,40,Line2,1.2,False,1,1
2024-01-01 16:30:00,Basij,0,40,0,Line2,1.2,False,1,1
2024-01-01 16:00:00,Sattari,50,0,50,Line3,1.2,False,1,1
2024-01-01 16:06:00,Valiasr,11,14,47,Line3,1.2,True,1,1
2024-01-01 16:12:00,Jahad,9,9,47,Line3,1.2,False,1,1
2024-01-01 16:18:00,Beheshti,13,15,45,Line3,1.2,False,1,1
2024-01-01 16:24:00,Heravi,14,13,46,Line3,1.2,False,1,1
2024-01-01 16:30:00,Ghaem,0,46,0,Line3,1.2,False,1,1
2024-01-01 16:00:00,Azadi,30,0,30,Line4,1.2,False,1,1
2024-01-01 16:06:00,Theather,9,19,20,Line4,1.2,True,1,1
2024-01-01 16:12:00,ferdowsi,15,12,23,Line4,1.2,False,1,1
2024-01-01 16:18:00,Dowlat,16,23,16,Line4,1.2,True,1,1
2024-01-01 16:24:00,Shemiran,20,14,22,Line4,1.2,False,1,1
2024-01-01 16:30:00,Booali,0,22,0,Line4,1.2,False,1,1
2024-01-01 16:30:00,Tajrish,42,0,42,Line1,1.2,True,1,1
2024-01-01 16:36:00,Shariati,7,10,39,Line1,1.2,False,1,1
2024-01-01 16:42:00,Beheshti,15,14,40,Line1,1.2,False,1,1
2024-01-01 16:48:00,Dowlat,12,16,36,Line1,1.2,True,1,1
2024-01-01 16:54:00,Mohamadieh,14,12,38,Line1,1.2,True,1,1
2024-01-01 17:00:00,Kahrizak,0,38,0,Line1,1.2,False,1,1
2024-01-01 16:30:00,Sanat,44,0,44,Line2,1.2,False,1,1
2024-01-01 16:36:00,Valiasr,11,20,35,Line2,1.2,True,1,1
2024-01-01 16:42:00,Theather,5,13,27,Line2,1.2,True,1,1
2024-01-01 16:48:00,Mohamadieh,9,11,25,Line2,1.2,True,1,1
2024-01-01 16:54:00,Heravi,6,12,19,Line2,1.2,False,1,1
2024-01-01 17:00:00,Basij,0,19,0,Line2,1.2,False,1,1
2024-01-01 16:30:00,Sattari,26,0,26,Line3,1.2,False,1,1
2024-01-01 16:36:00,Valiasr,7,20,13,Line3,1.2,True,1,1
2024-01-01 16:42:00,Jahad,15,8,20,Line3,1.2,False,1,1
2024-01-01 16:48:00,Beheshti,12,7,25,Line3,1.2,False,1,1
2024-01-01 16:54:00,Heravi,15,7,33,Line3,1.2,False,1,1
2024-01-01 17:00:00,Ghaem,0,33,0,Line3,1.2,False,1,1
2024-01-01 16:30:00,Azadi,29,0,29,Line4,1.2,False,1,1
2024-01-01 16:36:00,Theather,14,14,29,Line4,1.2,True,1,1
2024-01-01 16:42:00,ferdowsi,15,10,34,Line4,1.2,False,1,1
2024-01-01 16:48:00,Dowlat,11,13,32,Line4,1.2,True,1,1
2024-01-01 16:54:00,Shemiran,15,12,35,Line4,1.2,False,1,1
2024-01-01 17:00:00,Booali,0,35,0,Line4,1.2,False,1,1
2024-01-01 17:00:00,Tajrish,31,0,31,Line1,1.2,True,1,1
2024-01-01 17:06:00,Shariati,9,12,28,Line1,1.2,False,1,1
2024-01-01 17:12:00,Beheshti,9,14,23,Line1,1.2,False,1,1
2024-01-01 17:18:00,Dowlat,12,23,12,Line1,1.2,True,1,1
2024-01-01 17:24:00,Mohamadieh,8,11,9,Line1,1.2,True,1,1
2024-01-01 17:30:00,Kahrizak,0,9,0,Line1,1.2,False,1,1
2024-01-01 17:00:00,Sanat,38,0,38,Line2,1.2,False,1,1
2024-01-01 17:06:00,Valiasr,9,14,33,Line2,1.2,True,1,1
2024-01-01 17:12:00,Theather,16,15,34,Line2,1.2,True,1,1
2024-01-01 17:18:00,Mohamadieh,12,19,27,Line2,1.2,True,1,1
2024-01-01 17:24:00,Heravi,13,3,37,Line2,1.2,False,1,1
2024-01-01 17:30:00,Basij,0,37,0,Line2,1.2,False,1,1
2024-01-01 17:00:00,Sattari,34,0,34,Line3,1.2,False,1,1
2024-01-01 17:06:00,Valiasr,9,19,24,Line3,1.2,True,1,1
2024-01-01 17:12:00,Jahad,17,12,29,Line3,1.2,False,1,1
2024-01-01 17:18:00,Beheshti,11,18,22,Line3,1.2,False,1,1
2024-01-01 17:24:00,Heravi,12,13,21,Line3,1.2,False,1,1
2024-01-01 17:30:00,Ghaem,0,21,0,Line3,1.2,False,1,1
2024-01-01 17:00:00,Azadi,21,0,21,Line4,1.2,False,1,1
2024-01-01 17:06:00,Theather,12,21,12,Line4,1.2,True,1,1
2024-01-01 17:12:00,ferdowsi,13,12,13,Line4,1.2,False,1,1
2024-01-01 17:18:00,Dowlat,12,13,12,Line4,1.2,True,1,1
2024-01-01 17:24:00,Shemiran,11,12,11,Line4,1.2,False,1,1
2024-01-01 17:30:00,Booali,0,11,0,Line4,1.2,False,1,1
2024-01-01 17:30:00,Tajrish,42,0,42,Line1,1.2,True,1,1
2024-01-01 17:36:00,Shariati,10,11,41,Line1,1.2,False,1,1
2024-01-01 17:42:00,Beheshti,16,15,42,Line1,1.2,False,1,1
2024-01-01 17:48:00,Dowlat,12,14,40,Line1,1.2,True,1,1
2024-01-01 17:54:00,Mohamadieh,7,11,36,Line1,1.2,True,1,1
2024-01-01 18:00:00,Kahrizak,0,36,0,Line1,1.2,False,1,1
2024-01-01 17:30:00,Sanat,27,0,27,Line2,1.2,False,1,1
2024-01-01 17:36:00,Valiasr,12,9,30,Line2,1.2,True,1,1
2024-01-01 17:42:00,Theather,16,25,21,Line2,1.2,True,1,1
2024-01-01 17:48:00,Mohamadieh,15,21,15,Line2,1.2,True,1,1
2024-01-01 17:54:00,Heravi,11,7,19,Line2,1.2,False,1,1
2024-01-01 18:00:00,Basij,0,19,0,Line2,1.2,False,1,1
2024-01-01 17:30:00,Sattari,33,0,33,Line3,1.2,False,1,1
2024-01-01 17:36:00,Valiasr,12,13,32,Line3,1.2,True,1,1
2024-01-01 17:42:00,Jahad,6,21,17,Line3,1.2,False,1,1
2024-01-01 17:48:00,Beheshti,16,17,16,Line3,1.2,False,1,1
2024-01-01 17:54:00,Heravi,12,9,19,Line3,1.2,False,1,1
2024-01-01 18:00:00,Ghaem,0,19,0,Line3,1.2,False,1,1
2024-01-01 17:30:00,Azadi,33,0,33,Line4,1.2,False,1,1
2024-01-01 17:36:00,Theather,7,10,30,Line4,1.2,True,1,1
2024-01-01 17:42:00,ferdowsi,14,6,38,Line4,1.2,False,1,1
2024-01-01 17:48:00,Dowlat,14,20,32,Line4,1.2,True,1,1
2024-01-01 17:54:00,Shemiran,11,14,29,Line4,1.2,False,1,1
2024-01-01 18:00:00,Booali,0,29,0,Line4,1.2,False,1,1
2024-01-01 18:00:00,Tajrish,24,0,24,Line1,1.2,True,1,1
2024-01-01 18:06:00,Shariati,5,7,22,Line1,1.2,False,1,1
2024-01-01 18:12:00,Beheshti,16,18,20,Line1,1.2,False,1,1
2024-01-01 18:18:00,Dowlat,7,17,10,Line1,1.2,True,1,1
2024-01-01 18:24:00,Mohamadieh,12,10,12,Line1,1.2,True,1,1
2024-01-01 18:30:00,Kahrizak,0,12,0,Line1,1.2,False,1,1
2024-01-01 18:00:00,Sanat,35,0,35,Line2,1.2,False,1,1
2024-01-01 18:06:00,Valiasr,15,15,35,Line2,1.2,True,1,1
2024-01-01 18:12:00,Theather,15,15,35,Line2,1.2,True,1,1
2024-01-01 18:18:00,Mohamadieh,14,19,30,Line2,1.2,True,1,1
2024-01-01 18:24:00,Heravi,14,12,32,Line2,1.2,False,1,1
2024-01-01 18:30:00,Basij,0,32,0,Line2,1.2,False,1,1
2024-01-01 18:00:00,Sattari,41,0,41,Line3,1.2,False,1,1
2024-01-01 18:06:00,Valiasr,10,10,41,Line3,1.2,True,1,1
2024-01-01 18:12:00,Jahad,14,9,46,Line3,1.2,False,1,1
2024-01-01 18:18:00,Beheshti,12,15,43,Line3,1.2,False,1,1
2024-01-01 18:24:00,Heravi,17,5,55,Line3,1.2,False,1,1
2024-01-01 18:30:00,Ghaem,0,55,0,Line3,1.2,False,1,1
2024-01-01 18:00:00,Azadi,19,0,19,Line4,1.2,False,1,1
2024-01-01 18:06:00,Theather,11,19,11,Line4,1.2,True,1,1
2024-01-01 18:12:00,ferdowsi,17,6,22,Line4,1.2,False,1,1
2024-01-01 18:18:00,Dowlat,13,17,18,Line4,1.2,True,1,1
2024-01-01 18:24:00,Shemiran,13,11,20,Line4,1.2,False,1,1
2024-01-01 18:30:00,Booali,0,20,0,Line4,1.2,False,1,1
2024-01-01 18:30:00,Tajrish,32,0,32,Line1,1.2,True,1,1
2024-01-01 18:36:00,Shariati,12,8,36,Line1,1.2,False,1,1
2024-01-01 18:42:00,Beheshti,7,12,31,Line1,1.2,False,1,1
2024-01-01 18:48:00,Dowlat,7,13,25,Line1,1.2,True,1,1
2024-01-01 18:54:00,Mohamadieh,12,15,22,Line1,1.2,True,1,1
2024-01-01 19:00:00,Kahrizak,0,22,0,Line1,1.2,False,1,1
2024-01-01 18:30:00,Sanat,33,0,33,Line2,1.2,False,1,1
2024-01-01 18:36:00,Valiasr,17,16,34,Line2,1.2,True,1,1
2024-01-01 18:42:00,Theather,16,12,38,Line2,1.2,True,1,1
2024-01-01 18:48:00,Mohamadieh,15,16,37,Line2,1.2,True,1,1
2024-01-01 18:54:00,Heravi,10,6,41,Line2,1.2,False,1,1
2024-01-01 19:00:00,Basij,0,41,0,Line2,1.2,False,1,1
2024-01-01 18:30:00,Sattari,33,0,33,Line3,1.2,False,1,1
2024-01-01 18:36:00,Valiasr,9,24,18,Line3,1.2,True,1,1
2024-01-01 18:42:00,Jahad,17,9,26,Line3,1.2,False,1,1
2024-01-01 18:48:00,Beheshti,9,9,26,Line3,1.2,False,1,1
2024-01-01 18:54:00,Heravi,10,14,22,Line3,1.2,False,1,1
2024-01-01 19:00:00,Ghaem,0,22,0,Line3,1.2,False,1,1
2024-01-01 18:30:00,Azadi,39,0,39,Line4,1.2,False,1,1
2024-01-01 18:36:00,Theather,13,18,34,Line4,1.2,True,1,1
2024-01-01 18:42:00,ferdowsi,12,15,31,Line4,1.2,False,1,1
2024-01-01 18:48:00,Dowlat,8,20,19,Line4,1.2,True,1,1
2024-01-01 18:54:00,Shemiran,11,12,18,Line4,1.2,False,1,1
2024-01-01 19:00:00,Booali,0,18,0,Line4,1.2,False,1,1
2024-01-01 19:00:00,Tajrish,31,0,31,Line1,1.2,True,1,1
2024-01-01 19:06:00,Shariati,13,12,32,Line1,1.2,False,1,1
2024-01-01 19:12:00,Beheshti,15,25,22,Line1,1.2,False,1,1
2024-01-01 19:18:00,Dowlat,13,22,13,Line1,1.2,True,1,1
2024-01-01 19:24:00,Mohamadieh,12,13,12,Line1,1.2,True,1,1
2024-01-01 19:30:00,Kahrizak,0,12,0,Line1,1.2,False,1,1
2024-01-01 19:00:00,Sanat,38,0,38,Line2,1.2,False,1,1
2024-01-01 19:06:00,Valiasr,8,11,35,Line2,1.2,True,1,1
2024-01-01 19:12:00,Theather,10,18,27,Line2,1.2,True,1,1
2024-01-01 19:18:00,Mohamadieh,15,23,19,Line2,1.2,True,1,1
2024-01-01 19:24:00,Heravi,6,18,7,Line2,1.2,False,1,1
2024-01-01 19:30:00,Basij,0,7,0,Line2,1.2,False,1,1
2024-01-01 19:00:00,Sattari,41,0,41,Line3,1.2,False,1,1
2024-01-01 19:06:00,Valiasr,12,14,39,Line3,1.2,True,1,1
2024-01-01 19:12:00,Jahad,6,7,38,Line3,1.2,False,1,1
2024-01-01 19:18:00,Beheshti,15,8,45,Line3,1.2,False,1,1
2024-01-01 19:24:00,Heravi,12,8,49,Line3,1.2,False,1,1
2024-01-01 19:30:00,Ghaem,0,49,0,Line3,1.2,False,1,1
2024-01-01 19:00:00,Azadi,35,0,35,Line4,1.2,False,1,1
2024-01-01 19:06:00,Theather,5,11,29,Line4,1.2,True,1,1
2024-01-01 19:12:00,ferdowsi,10,15,24,Line4,1.2,False,1,1
2024-01-01 19:18:00,Dowlat,19,19,24,Line4,1.2,True,1,1
2024-01-01 19:24:00,Shemiran,14,13,25,Line4,1.2,False,1,1
2024-01-01 19:30:00,Booali,0,25,0,Line4,1.2,False,1,1
2024-01-01 19:30:00,Tajrish,46,0,46,Line1,1.2,True,1,1
2024-01-01 19:36:00,Shariati,9,12,43,Line1,1.2,False,1,1
2024-01-01 19:42:00,Beheshti,18,16,45,Line1,1.2,False,1,1
2024-01-01 19:48:00,Dowlat,11,14,42,Line1,1.2,True,1,1
2024-01-01 19:54:00,Mohamadieh,8,20,30,Line1,1.2,True,1,1
2024-01-01 20:00:00,Kahrizak,0,30,0,Line1,0.8,False,1,1
2024-01-01 19:30:00,Sanat,50,0,50,Line2,1.2,False,1,1
2024-01-01 19:36:00,Valiasr,9,20,39,Line2,1.2,True,1,1
2024-01-01 19:42:00,Theather,12,17,34,Line2,1.2,True,1,1
2024-01-01 19:48:00,Mohamadieh,12,15,31,Line2,1.2,True,1,1
2024-01-01 19:54:00,Heravi,18,7,42,Line2,1.2,False,1,1
2024-01-01 20:00:00,Basij,0,42,0,Line2,0.8,False,1,1
2024-01-01 19:30:00,Sattari,34,0,34,Line3,1.2,False,1,1
2024-01-01 19:36:00,Valiasr,4,6,32,Line3,1.2,True,1,1
2024-01-01 19:42:00,Jahad,16,11,37,Line3,1.2,False,1,1
2024-01-01 19:48:00,Beheshti,6,15,28,Line3,1.2,False,1,1
2024-01-01 19:54:00,Heravi,15,14,29,Line3,1.2,False,1,1
2024-01-01 20:00:00,Ghaem,0,29,0,Line3,0.8,False,1,1
2024-01-01 19:30:00,Azadi,42,0,42,Line4,1.2,False,1,1
2024-01-01 19:36:00,Theather,5,12,35,Line4,1.2,True,1,1
2024-01-01 19:42:00,ferdowsi,11,10,36,Line4,1.2,False,1,1
2024-01-01 19:48:00,Dowlat,17,14,39,Line4,1.2,True,1,1
2024-01-01 19:54:00,Shemiran,10,13,36,Line4,1.2,False,1,1
2024-01-01 20:00:00,Booali,0,36,0,Line4,0.8,False,1,1
2024-01-01 20:00:00,Tajrish,24,0,24,Line1,0.8,True,1,1
2024-01-01 20:06:00,Shariati,11,9,26,Line1,0.8,False,1,1
2024-01-01 20:12:00,Beheshti,16,15,27,Line1,0.8,False,1,1
2024-01-01 20:18:00,Dowlat,9,18,18,Line1,0.8,True,1,1
2024-01-01 20:24:00,Mohamadieh,11,10,19,Line1,0.8,True,1,1
2024-01-01 20:30:00,Kahrizak,0,19,0,Line1,0.8,False,1,1
2024-01-01 20:00:00,Sanat,40,0,40,Line2,0.8,False,1,1
2024-01-01 20:06:00,Valiasr,12,18,34,Line2,0.8,True,1,1
2024-01-01 20:12:00,Theather,22,18,38,Line2,0.8,True,1,1
2024-01-01 20:18:00,Mohamadieh,14,19,33,Line2,0.8,True,1,1
2024-01-01 20:24:00,Heravi,12,7,38,Line2,0.8,False,1,1
2024-01-01 20:30:00,Basij,0,38,0,Line2,0.8,False,1,1
2024-01-01 20:00:00,Sattari,38,0,38,Line3,0.8,False,1,1
2024-01-01 20:06:00,Valiasr,11,13,36,Line3,0.8,True,1,1
2024-01-01 20:12:00,Jahad,13,9,40,Line3,0.8,False,1,1
2024-01-01 20:18:00,Beheshti,10,18,32,Line3,0.8,False,1,1
2024-01-01 20:24:00,Heravi,13,13,32,Line3,0.8,False,1,1
2024-01-01 20:30:00,Ghaem,0,32,0,Line3,0.8,False,1,1
2024-01-01 20:00:00,Azadi,30,0,30,Line4,0.8,False,1,1
2024-01-01 20:06:00,Theather,6,16,20,Line4,0.8,True,1,1
2024-01-01 20:12:00,ferdowsi,9,9,20,Line4,0.8,False,1,1
2024-01-01 20:18:00,Dowlat,12,12,20,Line4,0.8,True,1,1
2024-01-01 20:24:00,Shemiran,5,8,17,Line4,0.8,False,1,1
2024-01-01 20:30:00,Booali,0,17,0,Line4,0.8,False,1,1
2024-01-01 20:30:00,Tajrish,33,0,33,Line1,0.8,True,1,1
2024-01-01 20:36:00,Shariati,15,12,36,Line1,0.8,False,1,1
2024-01-01 20:42:00,Beheshti,19,21,34,Line1,0.8,False,1,1
2024-01-01 20:48:00,Dowlat,11,18,27,Line1,0.8,True,1,1
2024-01-01 20:54:00,Mohamadieh,18,19,26,Line1,0.8,True,1,1
2024-01-01 21:00:00,Kahrizak,0,26,0,Line1,0.8,False,1,1
2024-01-01 20:30:00,Sanat,37,0,37,Line2,0.8,False,1,1
2024-01-01 20:36:00,Valiasr,8,16,29,Line2,0.8,True,1,1
2024-01-01 20:42:00,Theather,11,21,19,Line2,0.8,True,1,1
2024-01-01 20:48:00,Mohamadieh,13,17,15,Line2,0.8,True,1,1
2024-01-01 20:54:00,Heravi,15,4,26,Line2,0.8,False,1,1
2024-01-01 21:00:00,Basij,0,26,0,Line2,0.8,False,1,1
2024-01-01 20:30:00,Sattari,30,0,30,Line3,0.8,False,1,1
2024-01-01 20:36:00,Valiasr,14,11,33,Line3,0.8,True,1,1
2024-01-01 20:42:00,Jahad,13,7,39,Line3,0.8,False,1,1
2024-01-01 20:48:00,Beheshti,15,14,40,Line3,0.8,False,1,1
2024-01-01 20:54:00,Heravi,9,2,47,Line3,0.8,False,1,1
2024-01-01 21:00:00,Ghaem,0,47,0,Line3,0.8,False,1,1
2024-01-01 20:30:00,Azadi,35,0,35,Line4,0.8,False,1,1
2024-01-01 20:36:00,Theather,8,15,28,Line4,0.8,True,1,1
2024-01-01 20:42:00,ferdowsi,13,12,29,Line4,0.8,False,1,1
2024-01-01 20:48:00,Dowlat,7,22,14,Line4,0.8,True,1,1
2024-01-01 20:54:00,Shemiran,10,14,10,Line4,0.8,False,1,1
2024-01-01 21:00:00,Booali,0,10,0,Line4,0.8,False,1,1
2024-01-01 21:00:00,Tajrish,29,0,29,Line1,0.8,True,1,1
2024-01-01 21:06:00,Shariati,19,8,40,Line1,0.8,False,1,1
2024-01-01 21:12:00,Beheshti,18,30,28,Line1,0.8,False,1,1
2024-01-01 21:18:00,Dowlat,15,17,26,Line1,0.8,True,1,1
